,A_Price,B_Price,A_PI,B_PI,CONS_1,CONS_2
72000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
73000,1.5859402247774006,1.6612826012752586,0.30349222106194984,0.2533951122405889,1.4729266600306137,1.9249809190177618
74000,1.9249809190177618,1.5859402247774006,0.16452783324488374,0.4045143458779721,1.4729266600306137,1.9249809190177618
75000,1.6612826012752586,1.4729266600306137,0.1955160814213221,0.2970277112013236,1.4729266600306137,1.9249809190177618
76000,1.4729266600306137,1.9249809190177618,0.3679242907599425,0.11797738280546102,1.4729266600306137,1.9249809190177618
77000,1.6612826012752586,1.7742961660220458,0.3490906402596927,0.2600959244310865,1.4729266600306137,1.9249809190177618
78000,1.4352554717816846,1.6612826012752586,0.28837090670922916,0.17739646418901345,1.4729266600306137,1.9249809190177618
79000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
80000,1.6612826012752586,1.6236114130263297,0.27318829671547956,0.2995232956654548,1.4729266600306137,1.9249809190177618
81000,1.6236114130263297,1.7366249777731166,0.33559721753215893,0.25224703341694077,1.4729266600306137,1.9249809190177618
82000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004,1.4729266600306137,1.9249809190177618
83000,1.6236114130263297,1.4352554717816846,0.18636657592506103,0.2763159752474207,1.4729266600306137,1.9249809190177618
84000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342,1.4729266600306137,1.9249809190177618
85000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
86000,1.8496385425199038,1.4729266600306137,0.14019277582963643,0.35212818961899717,1.4729266600306137,1.9249809190177618
87000,1.5482690365284717,1.887309730768833,0.3856145541937367,0.16079070185606417,1.4729266600306137,1.9249809190177618
88000,1.5859402247774006,1.7742961660220458,0.35263456425659057,0.21936679503381676,1.4729266600306137,1.9249809190177618
89000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
90000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924,1.4729266600306137,1.9249809190177618
91000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277,1.4729266600306137,1.9249809190177618
92000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
93000,1.5859402247774006,1.7742961660220458,0.35263456425659057,0.21936679503381676,1.4729266600306137,1.9249809190177618
94000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523,1.4729266600306137,1.9249809190177618
95000,1.4729266600306137,1.5105978482795426,0.23866334562394587,0.2216304105612898,1.4729266600306137,1.9249809190177618
96000,1.6989537895241877,1.887309730768833,0.3947356141902428,0.2358985700023447,1.4729266600306137,1.9249809190177618
97000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
98000,1.7742961660220458,1.5859402247774006,0.21936679503381676,0.35263456425659057,1.4729266600306137,1.9249809190177618
99000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014,1.4729266600306137,1.9249809190177618
100000,1.6989537895241877,1.8496385425199038,0.378375946693072,0.2517346714246135,1.4729266600306137,1.9249809190177618
101000,1.887309730768833,1.887309730768833,0.3364662868926304,0.3364662868926304,1.4729266600306137,1.9249809190177618
102000,1.9249809190177618,1.6612826012752586,0.2005533835049133,0.41169463996394823,1.4729266600306137,1.9249809190177618
103000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753,1.4729266600306137,1.9249809190177618
104000,1.7366249777731166,1.5859402247774006,0.23194712071022894,0.33710258669524207,1.4729266600306137,1.9249809190177618
105000,1.8496385425199038,1.6236114130263297,0.2114713402897956,0.383336971794079,1.4729266600306137,1.9249809190177618
106000,1.5482690365284717,1.7742961660220458,0.3494249288339128,0.19981032859035813,1.4729266600306137,1.9249809190177618
107000,1.8496385425199038,1.7742961660220458,0.2930063468360761,0.3609383633894346,1.4729266600306137,1.9249809190177618
108000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
109000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214,1.4729266600306137,1.9249809190177618
110000,1.9249809190177618,1.6989537895241877,0.21968481594237121,0.40998226543178484,1.4729266600306137,1.9249809190177618
111000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168,1.4729266600306137,1.9249809190177618
112000,1.6989537895241877,1.9249809190177618,0.40998226543178484,0.21968481594237121,1.4729266600306137,1.9249809190177618
113000,1.4729266600306137,1.8496385425199038,0.35212818961899717,0.14019277582963643,1.4729266600306137,1.9249809190177618
114000,1.8119673542709749,1.5482690365284717,0.18697109404607162,0.3625104394541331,1.4729266600306137,1.9249809190177618
115000,1.8496385425199038,1.5859402247774006,0.19225200276833765,0.3806982477790702,1.4729266600306137,1.9249809190177618
116000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
117000,1.4352554717816846,1.8119673542709749,0.32823095589710233,0.13569326710401988,1.4729266600306137,1.9249809190177618
118000,1.5859402247774006,1.9249809190177618,0.4045143458779721,0.16452783324488374,1.4729266600306137,1.9249809190177618
119000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
120000,1.4352554717816846,1.8119673542709749,0.32823095589710233,0.13569326710401988,1.4729266600306137,1.9249809190177618
121000,1.6236114130263297,1.962652107266691,0.42148955752883294,0.16763632049594526,1.4729266600306137,1.9249809190177618
122000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669,1.4729266600306137,1.9249809190177618
123000,1.5482690365284717,1.7742961660220458,0.3494249288339128,0.19981032859035813,1.4729266600306137,1.9249809190177618
124000,1.7366249777731166,1.7366249777731166,0.3136289220568688,0.3136289220568688,1.4729266600306137,1.9249809190177618
125000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
126000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
127000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
128000,1.8119673542709749,1.6612826012752586,0.24616427311226646,0.36630241075459935,1.4729266600306137,1.9249809190177618
129000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523,1.4729266600306137,1.9249809190177618
130000,1.6612826012752586,1.6236114130263297,0.27318829671547956,0.2995232956654548,1.4729266600306137,1.9249809190177618
131000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
132000,1.887309730768833,1.5482690365284717,0.16079070185606417,0.3856145541937367,1.4729266600306137,1.9249809190177618
133000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883,1.4729266600306137,1.9249809190177618
134000,1.5859402247774006,1.7742961660220458,0.35263456425659057,0.21936679503381676,1.4729266600306137,1.9249809190177618
135000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322,1.4729266600306137,1.9249809190177618
136000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432,1.4729266600306137,1.9249809190177618
137000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069,1.4729266600306137,1.9249809190177618
138000,1.6612826012752586,1.7366249777731166,0.3310078431027143,0.27278125023866423,1.4729266600306137,1.9249809190177618
139000,1.9249809190177618,1.8119673542709749,0.27925647648089374,0.3852420796964866,1.4729266600306137,1.9249809190177618
140000,1.6236114130263297,1.5105978482795426,0.22324206620324763,0.28725369851180493,1.4729266600306137,1.9249809190177618
141000,1.6612826012752586,1.5105978482795426,0.2143473996408322,0.3023962005255867,1.4729266600306137,1.9249809190177618
142000,1.7742961660220458,1.5105978482795426,0.18104533609418008,0.34280733828285875,1.4729266600306137,1.9249809190177618
143000,1.4729266600306137,1.5105978482795426,0.23866334562394587,0.2216304105612898,1.4729266600306137,1.9249809190177618
144000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
145000,1.6236114130263297,1.8496385425199038,0.383336971794079,0.2114713402897956,1.4729266600306137,1.9249809190177618
146000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951,1.4729266600306137,1.9249809190177618
147000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
148000,1.4352554717816846,1.6989537895241877,0.29961382470425746,0.16756186124849315,1.4729266600306137,1.9249809190177618
149000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
150000,1.9249809190177618,1.4729266600306137,0.11797738280546102,0.3679242907599425,1.4729266600306137,1.9249809190177618
151000,1.8496385425199038,1.6236114130263297,0.2114713402897956,0.383336971794079,1.4729266600306137,1.9249809190177618
152000,1.962652107266691,1.962652107266691,0.3364467366975655,0.3364467366975655,1.4729266600306137,1.9249809190177618
153000,1.6236114130263297,1.6612826012752586,0.2995232956654548,0.27318829671547956,1.4729266600306137,1.9249809190177618
154000,1.6612826012752586,1.7742961660220458,0.3490906402596927,0.2600959244310865,1.4729266600306137,1.9249809190177618
155000,1.5482690365284717,1.962652107266691,0.4046961537849659,0.13544020388424313,1.4729266600306137,1.9249809190177618
156000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894,1.4729266600306137,1.9249809190177618
157000,1.962652107266691,1.5105978482795426,0.12092412860855933,0.3912201918862228,1.4729266600306137,1.9249809190177618
158000,1.4729266600306137,1.7742961660220458,0.3328140145464146,0.1632234164310471,1.4729266600306137,1.9249809190177618
159000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228,1.4729266600306137,1.9249809190177618
160000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
161000,1.7366249777731166,1.4729266600306137,0.17455168745436303,0.3217824134888718,1.4729266600306137,1.9249809190177618
162000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752,1.4729266600306137,1.9249809190177618
163000,1.6612826012752586,1.6236114130263297,0.27318829671547956,0.2995232956654548,1.4729266600306137,1.9249809190177618
164000,1.4729266600306137,1.7366249777731166,0.3217824134888718,0.17455168745436303,1.4729266600306137,1.9249809190177618
165000,1.8496385425199038,1.6236114130263297,0.2114713402897956,0.383336971794079,1.4729266600306137,1.9249809190177618
166000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
167000,1.6236114130263297,1.6989537895241877,0.31789358917133004,0.2635925098333703,1.4729266600306137,1.9249809190177618
168000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
169000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454,1.4729266600306137,1.9249809190177618
170000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
171000,1.4352554717816846,1.7366249777731166,0.31000970655967464,0.1571610926818424,1.4729266600306137,1.9249809190177618
172000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
173000,1.962652107266691,1.4352554717816846,0.09525490384660858,0.3550945533685962,1.4729266600306137,1.9249809190177618
174000,1.7742961660220458,1.8119673542709749,0.3417703086414912,0.3082650107979039,1.4729266600306137,1.9249809190177618
175000,1.887309730768833,1.4352554717816846,0.1146883169746118,0.34315225380130265,1.4729266600306137,1.9249809190177618
176000,1.6989537895241877,1.8119673542709749,0.36098210966674266,0.26684011132012,1.4729266600306137,1.9249809190177618
177000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883,1.4729266600306137,1.9249809190177618
178000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933,1.4729266600306137,1.9249809190177618
179000,1.7366249777731166,1.6989537895241877,0.29331889103226705,0.3235814478781955,1.4729266600306137,1.9249809190177618
180000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752,1.4729266600306137,1.9249809190177618
181000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443,1.4729266600306137,1.9249809190177618
182000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
183000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
184000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454,1.4729266600306137,1.9249809190177618
185000,1.8496385425199038,1.7366249777731166,0.2723588098943081,0.3710892159745328,1.4729266600306137,1.9249809190177618
186000,1.5482690365284717,1.9249809190177618,0.395643352359845,0.1479201572720669,1.4729266600306137,1.9249809190177618
187000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
188000,1.6612826012752586,1.6236114130263297,0.27318829671547956,0.2995232956654548,1.4729266600306137,1.9249809190177618
189000,1.4729266600306137,1.6989537895241877,0.3098420153642828,0.18541532868469385,1.4729266600306137,1.9249809190177618
190000,1.8496385425199038,1.4729266600306137,0.14019277582963643,0.35212818961899717,1.4729266600306137,1.9249809190177618
191000,1.7366249777731166,1.4352554717816846,0.1571610926818424,0.31000970655967464,1.4729266600306137,1.9249809190177618
192000,1.6612826012752586,1.9249809190177618,0.41169463996394823,0.2005533835049133,1.4729266600306137,1.9249809190177618
193000,1.6236114130263297,1.8496385425199038,0.383336971794079,0.2114713402897956,1.4729266600306137,1.9249809190177618
194000,1.9249809190177618,1.4352554717816846,0.10472711401675519,0.3494707554842805,1.4729266600306137,1.9249809190177618
195000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128,1.4729266600306137,1.9249809190177618
196000,1.9249809190177618,1.9249809190177618,0.3374904595088809,0.3374904595088809,1.4729266600306137,1.9249809190177618
197000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805,1.4729266600306137,1.9249809190177618
198000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984,1.4729266600306137,1.9249809190177618
199000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927,1.4729266600306137,1.9249809190177618
200000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
201000,1.6236114130263297,1.7742961660220458,0.3524812009601933,0.23953158407856437,1.4729266600306137,1.9249809190177618
202000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
203000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128,1.4729266600306137,1.9249809190177618
204000,1.8119673542709749,1.7366249777731166,0.28761857721565753,0.3527019977603548,1.4729266600306137,1.9249809190177618
205000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725,1.4729266600306137,1.9249809190177618
206000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
207000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933,1.4729266600306137,1.9249809190177618
208000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
209000,1.7366249777731166,1.5482690365284717,0.21210197164739214,0.33535112538960515,1.4729266600306137,1.9249809190177618
210000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753,1.4729266600306137,1.9249809190177618
211000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
212000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
213000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924,1.4729266600306137,1.9249809190177618
214000,1.5482690365284717,1.6989537895241877,0.3203499986860943,0.22351838129363097,1.4729266600306137,1.9249809190177618
215000,1.4352554717816846,1.6236114130263297,0.2763159752474207,0.18636657592506103,1.4729266600306137,1.9249809190177618
216000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
217000,1.6236114130263297,1.8119673542709749,0.3684239367153449,0.2258211261075481,1.4729266600306137,1.9249809190177618
218000,1.4352554717816846,1.887309730768833,0.34315225380130265,0.1146883169746118,1.4729266600306137,1.9249809190177618
219000,1.5482690365284717,1.887309730768833,0.3856145541937367,0.16079070185606417,1.4729266600306137,1.9249809190177618
220000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894,1.4729266600306137,1.9249809190177618
221000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404,1.4729266600306137,1.9249809190177618
222000,1.7742961660220458,1.6989537895241877,0.28083357067008363,0.3426679530808011,1.4729266600306137,1.9249809190177618
223000,1.4729266600306137,1.7366249777731166,0.3217824134888718,0.17455168745436303,1.4729266600306137,1.9249809190177618
224000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214,1.4729266600306137,1.9249809190177618
225000,1.6236114130263297,1.7366249777731166,0.33559721753215893,0.25224703341694077,1.4729266600306137,1.9249809190177618
226000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322,1.4729266600306137,1.9249809190177618
227000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404,1.4729266600306137,1.9249809190177618
228000,1.962652107266691,1.6989537895241877,0.20340814771459376,0.42407077132987336,1.4729266600306137,1.9249809190177618
229000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523,1.4729266600306137,1.9249809190177618
230000,1.4729266600306137,1.7742961660220458,0.3328140145464146,0.1632234164310471,1.4729266600306137,1.9249809190177618
231000,1.4352554717816846,1.9249809190177618,0.3494707554842805,0.10472711401675519,1.4729266600306137,1.9249809190177618
232000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
233000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322,1.4729266600306137,1.9249809190177618
234000,1.7366249777731166,1.6989537895241877,0.29331889103226705,0.3235814478781955,1.4729266600306137,1.9249809190177618
235000,1.6612826012752586,1.7366249777731166,0.3310078431027143,0.27278125023866423,1.4729266600306137,1.9249809190177618
236000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984,1.4729266600306137,1.9249809190177618
237000,1.962652107266691,1.6236114130263297,0.16763632049594526,0.42148955752883294,1.4729266600306137,1.9249809190177618
238000,1.9249809190177618,1.962652107266691,0.3556414544324191,0.31835187553104466,1.4729266600306137,1.9249809190177618
239000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984,1.4729266600306137,1.9249809190177618
240000,1.4352554717816846,1.6989537895241877,0.29961382470425746,0.16756186124849315,1.4729266600306137,1.9249809190177618
241000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069,1.4729266600306137,1.9249809190177618
242000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044,1.4729266600306137,1.9249809190177618
243000,1.8496385425199038,1.8496385425199038,0.3334506671653235,0.3334506671653235,1.4729266600306137,1.9249809190177618
244000,1.962652107266691,1.5105978482795426,0.12092412860855933,0.3912201918862228,1.4729266600306137,1.9249809190177618
